card_id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability
BRMA14_10H,NEUTRAL,HERO_POWER,Activate!,BRM,"<b>Hero Power</b>
Activate a random Tron.",2.0,,,,,,,,,,,
LOEA16_23,NEUTRAL,MINION,Lord Slitherspear,LOE,"At the end of your turn, summon 1/1 Hungry Naga for each enemy minion.",5.0,5.0,5.0,LEGENDARY,,,,,,,,
GVG_045t,WARLOCK,MINION,Imp,GVG,,1.0,1.0,1.0,,,,DEMON,,,,,
OG_113e,WARLOCK,ENCHANTMENT,Power of the People,OG,Increased Attack.,,,,,,,,,,,,
OG_256,NEUTRAL,MINION,Spawn of N'Zoth,OG,<b>Deathrattle:</b> Give your minions +1/+1.,3.0,2.0,2.0,COMMON,1.0,Who's a cute widdle N'Zoth? You are! Yes you are! Yes you're the cutest widdle N'Zoth in the whole world!!!,,,,,,
TB_PickYourFate_7_2nd,NEUTRAL,SPELL,Dire Fate: Manaburst,TB,Minions gain <b>Deathrattle:</b> Random card in owner's hand costs (0).,0.0,,,,,,,,,,,
LOE_118e,WARRIOR,ENCHANTMENT,Cursed Blade,LOE,Double all damage dealt to your hero.,,,,,,,,,,,,
CS2_236e,PRIEST,ENCHANTMENT,Divine Spirit,CORE,This minion has double Health.,,,,,,,,,,,,
XXX_053,NEUTRAL,SPELL,Armor 100,CHEAT,Give target Hero +100 Armor,0.0,,,,,,,,,,,
EX1_407,WARRIOR,SPELL,Brawl,EXPERT1,Destroy all minions except one. <i>(chosen randomly)</i>,5.0,,,EPIC,1.0,Do you know the first rule of Brawl Club?,,,,,,
NAX15_03n,NEUTRAL,MINION,Guardian of Icecrown,NAXX,<b>Taunt</b>,4.0,3.0,3.0,,,,,,,,,
KARA_12_02,NEUTRAL,HERO_POWER,Ley Lines,KARA,"[x]<b>Passive Hero Power</b>
Both players have
<b>Spell Damage +3</b>.",0.0,,,,,,,,,,,
CFM_338e,HUNTER,ENCHANTMENT,Smuggling,GANGS,+1/+1 from Trogg Beastrager.,,,,,,,,,,,,
TB_CoOpBossSpell_2,NEUTRAL,SPELL,Bomb Salvo,TB,Deal Attack damage to up to 3 random targets.,0.0,,,,,,,,,,,
FP1_002t,NEUTRAL,MINION,Spectral Spider,NAXX,,1.0,1.0,1.0,,,,,,,,,
KARA_00_03c,NEUTRAL,HERO,Medivh,KARA,,,,0.0,,,,,,,,,
XXX_104,NEUTRAL,SPELL,Add 4 to Health.,CHEAT,Adds 4 health to a damaged character. Does NOT heal.,0.0,,,COMMON,,,,,,,,
AT_051,SHAMAN,SPELL,Elemental Destruction,TGT,Deal $4-$5 damage to all minions. <b>Overload:</b> (5).,3.0,,,EPIC,1.0,"I'm not a shaman or anything, but isn't Elemental Destruction the opposite of what they want to do?",,,,,,
BRMA01_3,NEUTRAL,MINION,Dark Iron Bouncer,BRM,Always wins Brawls.,6.0,4.0,8.0,,,,,,,,,
OG_045,HUNTER,SPELL,Infest,OG,"Give your minions ""<b>Deathrattle:</b> Add a random Beast to your hand.""",3.0,,,RARE,1.0,The best part is the look on their face when you jump out of the cake! Err… corpse.,,,,,,
AT_016e,PRIEST,ENCHANTMENT,Confused,TGT,Swapped Attack and Health.,,,,,,,,,,,,
NAX12_01H,NEUTRAL,HERO,Gluth,NAXX,,,,45.0,,,,,,,,,
EX1_571,DRUID,SPELL,Force of Nature,EXPERT1,Summon three 2/2 Treants.,5.0,,,EPIC,1.0,"""I think I'll just nap under these trees. Wait... AAAAAHHH!"" - Blinkfizz, the Unfortunate Gnome",,,,,,
EX1_561,NEUTRAL,MINION,Alexstrasza,EXPERT1,<b>Battlecry:</b> Set a hero's remaining Health to 15.,9.0,8.0,8.0,LEGENDARY,1.0,Alexstrasza the Life-Binder brings life and hope to everyone.  Except Deathwing.  And Malygos.  And Nekros.,DRAGON,,,Set Health to 15.,,
CFM_316t,HUNTER,MINION,Rat,GANGS,,1.0,1.0,1.0,,,,BEAST,,,,,
BRMA10_4H,NEUTRAL,MINION,Corrupted Egg,BRM,"When this minion has 5 or more Health, it hatches.",1.0,0.0,3.0,,,,,,,,,
OG_134,NEUTRAL,MINION,"Yogg-Saron, Hope's End",OG,<b>Battlecry:</b> Cast a random spell for each spell you've cast this game <i>(targets chosen randomly)</i>.,10.0,7.0,5.0,LEGENDARY,1.0,I spell your doom... Y-O-U-R D-O-O-M!,,,,,,
BRMA04_4H,NEUTRAL,SPELL,Rock Out,BRM,Summon 3 Firesworn. <b>Overload:</b> (2),3.0,,,,,,,,,,,
OG_206,SHAMAN,SPELL,Stormcrack,OG,Deal $4 damage to a minion. <b>Overload:</b> (1),2.0,,,COMMON,1.0,WARNING: DO NOT TOUCH THE PURPLE BALL OF LIGHTNING,,,,,,
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,<b>Battlecry:</b> Destroy a Murloc and gain +2/+2.,1.0,1.0,2.0,EPIC,1.0,Murloc.  It's what's for dinner.,BEAST,,,,,
LOEA04_30,NEUTRAL,SPELL,The Darkness,LOE,<b>Take the Shortcut?</b>,0.0,,,,,,,,,,,
CFM_337,HUNTER,WEAPON,Piranha Launcher,GANGS,"[x]After your hero attacks,
summon a 1/1 Piranha.",5.0,2.0,,EPIC,1.0,A great improvement over the guppy launcher.,,,,,,4.0
LOE_019,ROGUE,MINION,Unearthed Raptor,LOE,<b>Battlecry:</b> Choose a friendly minion. Gain a copy of its <b>Deathrattle</b> effect.,3.0,3.0,4.0,RARE,1.0,Still hunting for the ones who earthed him.,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,
GVG_060,PALADIN,MINION,Quartermaster,GVG,<b>Battlecry:</b> Give your Silver Hand Recruits +2/+2.,5.0,2.0,5.0,EPIC,1.0,His specialty? Dividing things into four pieces.,,,,,,
CFM_694,ROGUE,MINION,Shadow Sensei,GANGS,<b>Battlecry:</b> Give a <b>Stealthed</b> minion +2/+2.,4.0,4.0,4.0,RARE,1.0,"He used to be Aya's tutor, but she fired him for bugging her too much.",,,,,,
TU4c_006,NEUTRAL,SPELL,Bananas,MISSIONS,Give a friendly minion +1/+1. <i>(+1 Attack/+1 Health)</i>,1.0,,,COMMON,,,,,,,,
EX1_283,NEUTRAL,MINION,Frost Elemental,EXPERT1,<b>Battlecry:</b> <b>Freeze</b> a character.,6.0,5.0,5.0,COMMON,1.0,When a Water elemental and an Ice elemental love each other VERY much...,,,,Freeze a character.,,
OG_281e,NEUTRAL,ENCHANTMENT,Fanatic Devotion,OG,Increased Stats.,,,,,,,,,,,,
XXX_054e,NEUTRAL,ENCHANTMENT,Weapon Buff Enchant,CHEAT,,,,,,,,,,,,,
TB_Face_Ench1,NEUTRAL,ENCHANTMENT,Safe,TB,This minion is safe from attacks and cannot have taunt.,,,,,,,,,,,,
GVG_121,NEUTRAL,MINION,Clockwork Giant,GVG,Costs (1) less for each card in your opponent's hand.,12.0,8.0,8.0,EPIC,1.0,He and Mountain Giant don't get along.,MECHANICAL,,,,,
NEW1_014,ROGUE,MINION,Master of Disguise,EXPERT1,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,4.0,4.0,4.0,RARE,1.0,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",,,,Give <b>Stealth</b>.,,
LOEA_01H,NEUTRAL,SPELL,Looming Presence,LOE,Draw 3 cards. Gain 6 Armor.,3.0,,,,,,,,,,,
TB_SPT_DPromoSecret1,WARRIOR,SPELL,Visions of the Barbarian,TB,"<b>Secret:</b> When your opponent summons a minion with <b>Charge</b>, THUNDER FURY!",2.0,,,,,,,,,,,
NAX8_04t,NEUTRAL,MINION,Spectral Warrior,NAXX,"At the start of your turn, deal 1 damage to your hero.",3.0,0.0,4.0,,,,,,,,,
TB_CoOpv3_202,NEUTRAL,SPELL,Vicious Swipe,TB,Deal attack damage to 2 random minions.,0.0,,,,,,,,,,,
LOE_027,PALADIN,SPELL,Sacred Trial,LOE,"<b>Secret:</b> After your opponent has at least 3 minions and plays another, destroy it.",1.0,,,COMMON,1.0,You have chosen poorly.,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,
LOE_086,NEUTRAL,MINION,Summoning Stone,LOE,"Whenever you cast a spell, summon a random minion of the same Cost.",5.0,0.0,6.0,RARE,1.0,Sometimes it feels like it's always the same slackers that are waiting for a summon.,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,
FP1_022,WARLOCK,MINION,Voidcaller,NAXX,<b>Deathrattle:</b> Put a random Demon from your hand into the battlefield.,4.0,3.0,4.0,COMMON,1.0,"""Void!  Here, void!  Here, buddy!""",DEMON,"Unlocked in The Military Quarter, in the Naxxramas adventure.","Crafting unlocked in The Military Quarter, in the Naxxramas adventure.",,,
NAX1_03,NEUTRAL,MINION,Nerubian,NAXX,,2.0,3.0,1.0,,,,,,,,,
GVG_110t,NEUTRAL,MINION,Boom Bot,GVG,<b>Deathrattle:</b> Deal 1-4 damage to a random enemy.,1.0,1.0,1.0,,,,MECHANICAL,,,,,
TB_KTRAF_HP_RAF4,NEUTRAL,HERO_POWER,"Staff, Two Pieces",TB,Add a random epic card to your hand. It costs (3) less.,2.0,,,,,,,,,,,
AT_129,NEUTRAL,MINION,Fjola Lightbane,TGT,"Whenever <b>you</b> target this minion with a spell, gain <b>Divine Shield.</b>",3.0,3.0,4.0,LEGENDARY,1.0,"LOVES being called ""the wonder twins"".",,,,,,
CS2_004e,PRIEST,ENCHANTMENT,Power Word: Shield,CORE,+2 Health.,,,,,,,,,,,,
CFM_336,HUNTER,MINION,Shaky Zipgunner,GANGS,"[x]<b>Deathrattle:</b> Give a random
minion in your hand +2/+2.",3.0,3.0,3.0,COMMON,1.0,The Grimy Goons can get you any weapon you want but if you want it to not explode you gotta pay extra.,,,,,,
AT_028,ROGUE,MINION,Shado-Pan Rider,TGT,<b>Combo:</b> Gain +3 Attack.,5.0,3.0,7.0,COMMON,1.0,"He needed a break after that business in the Vale of Eternal Blossoms. Naturally, he chose to spend his vacation in an icy snowscape killing monsters.",,,,,,
TB_LOEA13_2,DRUID,HERO_POWER,Ancient Power,TB,"<b>Hero Power</b>
Give each player a random card. It costs (0).",0.0,,,,,,,,,,,
GVG_104a,NEUTRAL,ENCHANTMENT,"HERE, TAKE BUFF.",GVG,+2/+2.,,,,,,,,,,,,
BRM_018e,PALADIN,ENCHANTMENT,Unchained!,BRM,Your next Dragon costs (2) less.,,,,,,,,,,,,
LOEA16_2H,NEUTRAL,HERO_POWER,Staff of Origination,LOE,"<b>Passive Hero Power</b>
Your hero is <b>Immune</b>.",0.0,,,,,,,,,,,
OG_221,PALADIN,MINION,Selfless Hero,OG,<b>Deathrattle:</b> Give a random friendly minion <b>Divine Shield</b>.,1.0,2.0,1.0,RARE,1.0,"""Don't worry about me… I'll just be here... under these tentacles.""",,,,,,
FP1_030,NEUTRAL,MINION,Loatheb,NAXX,<b>Battlecry:</b> Enemy spells cost (5) more next turn.,5.0,5.0,5.0,LEGENDARY,1.0,Loatheb used to be a simple Bog Beast.  This is why we need stricter regulations on mining and agriculture.,,"Unlocked in The Plague Quarter, in the Naxxramas adventure.","Crafting unlocked in The Plague Quarter, in the Naxxramas adventure.",,,
CS2_127,NEUTRAL,MINION,Silverback Patriarch,CORE,<b>Taunt</b>,3.0,1.0,4.0,COMMON,1.0,"He likes to act like he's in charge, but the silverback matriarch actually runs things.",BEAST,,Unlocked at Warrior Level 53.,,HORDE,
GVG_103,NEUTRAL,MINION,Micro Machine,GVG,"At the start of each turn, gain +1 Attack.",2.0,1.0,2.0,COMMON,1.0,This card is the real thing.,MECHANICAL,,,,,
GVG_041a,DRUID,SPELL,Dark Wispers,GVG,+5/+5 and <b>Taunt</b>.,0.0,,,,,,,,,,,
TB_SPT_DPromoCrate2,NEUTRAL,MINION,Discarded Armor,TB,<b>Deathrattle:</b> Current turn player gains 5 armor.,1.0,0.0,4.0,,,,,,,,,
LOE_092,NEUTRAL,MINION,Arch-Thief Rafaam,LOE,<b>Battlecry: Discover</b> a powerful Artifact.,9.0,7.0,8.0,LEGENDARY,1.0,He's very good at retrieving artifacts.  From other people's museums.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,
EX1_304e,WARLOCK,ENCHANTMENT,Consume,EXPERT1,Increased stats.,,,,,,,,,,,,
AT_030,ROGUE,MINION,Undercity Valiant,TGT,<b>Combo:</b> Deal 1 damage.,2.0,3.0,2.0,COMMON,1.0,Almost went to play for Stormwind before signing with Undercity.,,,,Deal 1 damage.,,
GVG_061,PALADIN,SPELL,Muster for Battle,GVG,Summon three 1/1 Silver Hand Recruits. Equip a 1/4 Weapon.,3.0,,,RARE,1.0,"""I'm bringing the guacamole!"" – One of the most successful (yet rare) Silver Hand rallying cries",,,,,,
EX1_005,NEUTRAL,MINION,Big Game Hunter,EXPERT1,<b>Battlecry:</b> Destroy a minion with 7 or more Attack.,5.0,4.0,2.0,EPIC,1.0,Mere devilsaurs no longer excite him.  Soon he'll be trying to catch Onyxia with only a dull Krol Blade.,,,,Destroy a minion with an Attack of 7 or more.,,
OG_070e,ROGUE,ENCHANTMENT,Thirsty Blades,OG,+1/+1.,,,,COMMON,,,,,,,,
AT_133e,NEUTRAL,ENCHANTMENT,Victory!,TGT,+1/+1.,,,,,,,,,,,,
NEW1_017e,NEUTRAL,ENCHANTMENT,Full Belly,EXPERT1,+2/+2.  Full of Murloc.,,,,,,,,,,,,
NAX9_01H,NEUTRAL,HERO,Baron Rivendare,NAXX,,,,14.0,,,,,,,,,
NAX5_02H,NEUTRAL,HERO_POWER,Eruption,NAXX,"<b>Hero Power</b>
Deal 3 damage to the left-most enemy minion.",0.0,,,,,,,,,,,
BRMA16_1H,NEUTRAL,HERO,Atramedes,BRM,,,,30.0,,,,,,,,,
CFM_621t33,NEUTRAL,SPELL,Felbloom,GANGS,Deal $6 damage to all minions.,10.0,,,,,,,,,,,
AT_118,NEUTRAL,MINION,Grand Crusader,TGT,<b>Battlecry:</b> Add a random Paladin card to your hand.,6.0,5.0,5.0,EPIC,1.0,"A veteran of a number of crusades, she is a force for light and goodness.  Her latest crusade is against goblin telemarketers.",,,,,,
AT_111,NEUTRAL,MINION,Refreshment Vendor,TGT,<b>Battlecry:</b> Restore 4 Health to each hero.,4.0,3.0,5.0,COMMON,1.0,"Menu:  Funnel cakes, carrots, popcorn, jormungar steaks.  It's hard serving a diverse clientele.",,,,,,
KAR_A10_08,NEUTRAL,MINION,White Knight,KARA,"<b>Charge</b>.
Can't Attack Heroes.",4.0,4.0,3.0,,,,,,,,,
EX1_317,WARLOCK,SPELL,Sense Demons,EXPERT1,"Draw 2 Demons
from your deck.",3.0,,,COMMON,1.0,Generally demons are pretty obvious and you don’t need a spell to sense them.,,,,,,
LOEA16_19H,NEUTRAL,MINION,Sun Raider Phaerix,LOE,Your other minions are <b>Immune</b>.,10.0,10.0,10.0,LEGENDARY,,,,,,,,
KARA_12_03H,MAGE,SPELL,Flame Wreath,KARA,"<b>Secret:</b> When an enemy attacks, deal $10 damage to all other enemies.",3.0,,,,,,,,,,,
TB_CoOpv3_010,NEUTRAL,SPELL,Explosive Runes,TB,Summon two 'Explosive Runes.',0.0,,,,,,,,,,,
CRED_07,NEUTRAL,MINION,Zwick,CREDITS,<b>Battlecry:</b> Complain about bacon prices.,2.0,2.0,2.0,LEGENDARY,,,,,,,,
BRMA09_3,NEUTRAL,HERO_POWER,Old Horde,BRM,"<b>Hero Power</b>
Summon two 1/1 Orcs with <b>Taunt</b>. Get a new Hero Power.",2.0,,,,,,,,,,,
AT_026,WARLOCK,MINION,Wrathguard,TGT,"Whenever this minion takes damage, also deal that amount to your hero.",2.0,4.0,3.0,COMMON,1.0,"After playing against 5 Annoy-O-Trons, any normal guard will become a Wrathguard.",DEMON,,,,,
EX1_258e,SHAMAN,ENCHANTMENT,Overloading,EXPERT1,Increased stats.,,,,,,,,,,,,
GVG_044,NEUTRAL,MINION,Spider Tank,GVG,,3.0,3.0,4.0,COMMON,1.0,"""What if we put guns on it?"" -Fizzblitz, staring at the spider-transportation-machine",MECHANICAL,,,,,
BRMA17_8H,NEUTRAL,HERO_POWER,Nefarian Strikes!,BRM,"<b>Hero Power</b>
Nefarian rains fire from above!",0.0,,,,,,,,,,,
GVG_043e,HUNTER,ENCHANTMENT,Glaivezooka,GVG,+1 Attack.,,,,,,,,,,,,
EX1_014te,NEUTRAL,ENCHANTMENT,Bananas,EXPERT1,Has +1/+1.,,,,,,,,,,,,
KAR_a10_Boss2,NEUTRAL,HERO,Black King,KARA,,,,20.0,,,,,,,,,
CFM_670,NEUTRAL,MINION,Mayor Noggenfogger,GANGS,All targets are chosen randomly.,9.0,5.0,4.0,LEGENDARY,1.0,"This flavor text was randomly generated.  If it happens to form words and make sense, that is purely by chance.",,,,,,
EX1_250,SHAMAN,MINION,Earth Elemental,EXPERT1,<b>Taunt</b>. <b>Overload:</b> (3),5.0,7.0,8.0,EPIC,1.0,Nothing beats rock.,,,,,,
FP1_019t,DRUID,MINION,Treant,NAXX,,1.0,2.0,2.0,,,,,,,,,
XXX_002,NEUTRAL,SPELL,Damage 5,CHEAT,Deal $5 damage.,0.0,,,COMMON,,,,,,,,
EX1_341,PRIEST,MINION,Lightwell,EXPERT1,"At the start of your turn, restore 3 Health to a damaged friendly character.",2.0,0.0,5.0,RARE,1.0,"It isn't clear if people ignore the Lightwell, or if it is just invisible.",,,,,,
OG_156a,NEUTRAL,MINION,Ooze,OG,<b>Taunt</b>,1.0,1.0,1.0,COMMON,,,,,,,,
CFM_712_t07,NEUTRAL,MINION,Jade Golem,GANGS,,7.0,7.0,7.0,,,,,,,,,
KARA_13_13H,NEUTRAL,HERO_POWER,Legion,KARA,"<b>Hero Power</b>
Summon two 6/6 Abyssals.",2.0,,,,,,,,,,,
EX1_619,PALADIN,SPELL,Equality,EXPERT1,Change the Health of ALL minions to 1.,2.0,,,RARE,1.0,We are all special unique snowflakes... with 1 Health.,,,,,,
AT_005t,NEUTRAL,MINION,Boar,TGT,<b>Charge</b>,3.0,4.0,2.0,,,,BEAST,,,,,
AT_049e,SHAMAN,ENCHANTMENT,Power of the Bluff,TGT,Increased Attack.,,,,,,,,,,,,
AT_113,NEUTRAL,MINION,Recruiter,TGT,<b>Inspire:</b> Add a 2/2 Squire to your hand.,5.0,5.0,4.0,EPIC,1.0,Join the Argent Crusade!  We have attractive tabards and you get to carry really nice swords!,,,,,,
BRMA03_3,NEUTRAL,MINION,Moira Bronzebeard,BRM,"Thaurissan's Hero Power can't be used.
Never attacks minions unless they have <b>Taunt</b>.",2.0,1.0,3.0,,,,,,,,,
LOEA16_13,NEUTRAL,SPELL,Eye of Orsis,LOE,<b>Discover</b> a minion and gain 3 copies of it.,0.0,,,,,,,,,,,
KARA_06_03hp,NEUTRAL,HERO_POWER,True Love,KARA,"<b>Hero Power</b>
If you don't have Romulo, summon him.",4.0,,,COMMON,,,,,,,,
TU4c_006e,NEUTRAL,ENCHANTMENT,Bananas,MISSIONS,This minion has +1/+1. <i>(+1 Attack/+1 Health)</i>,,,,,,,,,,,,
OG_320e,NEUTRAL,ENCHANTMENT,Hour of Corruption,OG,Increased Attack.,,,,,,,,,,,,
AT_050t,SHAMAN,HERO_POWER,Lightning Jolt,TGT,"<b>Hero Power</b>
Deal $2 damage.",2.0,,,,,,,,,,,
TB_CoOpv3_005,NEUTRAL,SPELL,Cleave,TB,Deal 4 damage to a minion and its owner.,0.0,,,,,,,,,,,
CFM_603,PRIEST,SPELL,Potion of Madness,GANGS,Gain control of an enemy minion with 2 or less Attack until end of turn.,1.0,,,COMMON,1.0,You'd be insane NOT to drink it!,,,,,,
NAX14_01,NEUTRAL,HERO,Sapphiron,NAXX,,,,30.0,,,,,,,,,
CS2_197,NEUTRAL,MINION,Ogre Magi,CORE,<b>Spell Damage +1</b>,4.0,4.0,4.0,COMMON,1.0,Training Ogres in the art of spellcasting is a questionable decision.,,,Unlocked at Warlock Level 55.,,,
XXX_062,NEUTRAL,SPELL,Armor 5,CHEAT,Give target Hero +5 Armor,0.0,,,,,,,,,,,
EX1_058,NEUTRAL,MINION,Sunfury Protector,EXPERT1,<b>Battlecry:</b> Give adjacent minions <b>Taunt</b>.,2.0,2.0,3.0,RARE,1.0,"She carries a shield, but only so she can give it to someone she can stand behind.",,,,,ALLIANCE,
GVG_099,NEUTRAL,MINION,Bomb Lobber,GVG,<b>Battlecry:</b> Deal 4 damage to a random enemy minion.,5.0,3.0,3.0,RARE,1.0,He lobbies Orgrimmar daily on behalf of bombs.,,,,,,
OG_195c,DRUID,MINION,Wisp,OG,,0.0,1.0,1.0,COMMON,,,,,,,,
OG_047a,DRUID,SPELL,Evolve Spines,OG,Give your hero +4 Attack this turn.,0.0,,,COMMON,,,,,,,,
CS2_022e,MAGE,ENCHANTMENT,Polymorph,CORE,This minion has been transformed into a 1/1 Sheep.,,,,COMMON,,,,,,,,
TB_SPT_DPromoSpellBovine1,NEUTRAL,SPELL,Moo...,TB,Summon 3 Hell Bovines. Give all Hell Bovines <b>Taunt</b>.,6.0,,,,,,,,,,,
TB_PickYourFate_8_EnchRand,NEUTRAL,ENCHANTMENT,Fate 8 Rand 2 armor each turn,TB,,,,,,,,,,,,,
BRMA16_2H,NEUTRAL,HERO_POWER,Echolocate,BRM,"<b>Hero Power</b>
Equip a weapon that grows as your opponent plays cards.",0.0,,,,,,,,,,,
NAX12_03,NEUTRAL,WEAPON,Jaws,NAXX,"Whenever a minion with <b>Deathrattle</b> dies, gain +2 Attack.",1.0,1.0,,,,,,,,,,5.0
OG_234,PRIEST,MINION,Darkshire Alchemist,OG,<b>Battlecry:</b> Restore 5 Health.,5.0,4.0,5.0,COMMON,1.0,The secret ingredient: liquified funnel cake.,,,,,,
GVG_055,WARRIOR,MINION,Screwjank Clunker,GVG,<b>Battlecry:</b> Give a friendly Mech +2/+2.,4.0,2.0,5.0,RARE,1.0,"If it breaks, just kick it a couple of times while yelling ""Durn thing!""",MECHANICAL,,,Give +2/+2.,,
EX1_247,SHAMAN,WEAPON,Stormforged Axe,EXPERT1,<b>Overload:</b> (1),2.0,2.0,,COMMON,1.0,"Yo, that's a nice axe.",,,,,,3.0
LOEA09_3H,NEUTRAL,HERO_POWER,Endless Hunger,LOE,"<b>Hero Power</b>
Summon a Hungry Naga.",0.0,,,,,,,,,,,
BRMA07_3,NEUTRAL,SPELL,TIME FOR SMASH,BRM,Deal $5 damage to a random enemy. Gain 5 Armor.,4.0,,,,,,,,,,,
BRMC_99,NEUTRAL,MINION,Garr,TB,"Whenever this minion takes damage, summon a 2/3 Elemental with <b>Taunt</b>.",5.0,4.0,8.0,LEGENDARY,,,,,,,,
BRMA06_2H,NEUTRAL,HERO_POWER,The Majordomo,BRM,"<b>Hero Power</b>
Summon a 3/3 Flamewaker Acolyte.",2.0,,,,,,,,,,,
CS2_142,NEUTRAL,MINION,Kobold Geomancer,CORE,<b>Spell Damage +1</b>,2.0,2.0,2.0,COMMON,1.0,"In the old days, Kobolds were the finest candle merchants in the land. Then they got pushed too far...",,,Unlocked at Warlock Level 59.,,HORDE,
KARA_09_06heroic,NEUTRAL,SPELL,Shadow Volley,KARA,Deal $3 damage to all non-Demon minions.,4.0,,,,,,,,,,,
OG_083,MAGE,MINION,Twilight Flamecaller,OG,<b>Battlecry:</b> Deal 1 damage to all enemy minions.,3.0,2.0,2.0,COMMON,1.0,Make sure you summon a Twilight Marshmallowcaller too! Mmmm Mmm Mmm!!,,,,,,
NEW1_014e,ROGUE,ENCHANTMENT,Disguised,EXPERT1,Stealthed until your next turn.,,,,,,,,,,,,
HRW02_1,NEUTRAL,MINION,Gearmaster Mechazod,TB,"<b>Boss</b>
At the beginning of each turn, Mechazod strikes!",10.0,1.0,80.0,LEGENDARY,,,,,,,,
LOEA09_9H,NEUTRAL,SPELL,Naga Repellent,LOE,Change the Attack of all Hungry Naga to 1.,1.0,,,,,,,,,,,
EX1_243,SHAMAN,MINION,Dust Devil,EXPERT1,<b>Windfury</b>. <b>Overload:</b> (2),1.0,3.0,1.0,COMMON,1.0,Westfall is full of dust devils. And buzzards. And crazed golems. And pirates. Why does anyone live here?,,,,,,
CFM_717,SHAMAN,WEAPON,Jade Claws,GANGS,"<b>Battlecry:</b> Summon a{1} {0} <b>Jade Golem</b>.
<b><b>Overload</b>:</b> (1)",2.0,2.0,,RARE,1.0,"""Best manicure ever!"" - Aya Blackpaw",,,,,,2.0
TB_CoOpv3_101e,NEUTRAL,ENCHANTMENT,Team Player Enchantment,TB,<b>Immune</b> ahile attacking,,,,,,,,,,,,
TU4c_003,NEUTRAL,MINION,Barrel,MISSIONS,Is something in this barrel?,0.0,0.0,2.0,COMMON,,,,,,,,
EX1_083,NEUTRAL,MINION,Tinkmaster Overspark,EXPERT1,"[x]<b>Battlecry:</b> Transform
another random minion
into a 5/5 Devilsaur
 or a 1/1 Squirrel.",3.0,3.0,3.0,LEGENDARY,1.0,Tinkmaster Overspark nearly lost his Tinker's license after the Great Ironforge Squirrel Stampede of '09.,,,,Transform a minion into a 5/5 or a 1/1 at random.,ALLIANCE,
XXX_026,NEUTRAL,SPELL,Enable Emotes,CHEAT,"Enable emotes for your VS.AI game. (not in tutorials, though)",0.0,,,COMMON,,,,,,,,
LOEA15_2,NEUTRAL,HERO_POWER,Unstable Portal,LOE,"<b>Hero Power</b>
Add a random minion to your hand. It costs (3) less.",2.0,,,,,,,,,,,
EX1_398t,WARRIOR,WEAPON,Battle Axe,EXPERT1,,1.0,2.0,,,,,,,,,,2.0
FP1_012t,NEUTRAL,MINION,Slime,NAXX,<b>Taunt</b>,1.0,1.0,2.0,,,,,,,,,
BRMA09_2_TB,NEUTRAL,HERO_POWER,Open the Gates,TB,"<b>Hero Power</b>
Summon three 1/1 Whelps.",2.0,,,,,,,,,,,
GVG_049e,HUNTER,ENCHANTMENT,Might of Zul'Farrak,GVG,Multiplying Attack.,,,,,,,,,,,,
OG_202,DRUID,MINION,Mire Keeper,OG,"[x]<b>Choose One -</b> Summon a
2/2 Slime; or Gain an
empty Mana Crystal.",4.0,3.0,3.0,RARE,1.0,"""Hey.... Is that Mire for sale?"" 
""No.  I'm keeping it.""",,,,,,
CS2_011,DRUID,SPELL,Savage Roar,CORE,Give your characters +2 Attack this turn.,3.0,,,COMMON,1.0,"What do they roar? Nobody can quite tell, but it sounds like ""Elephant Macho Breeze"".  It's probably not that, though.",,Unlocked at Level 4.,Unlocked at Level 43.,,,
CS2_188o,NEUTRAL,ENCHANTMENT,'Inspired',EXPERT1,This minion has +2 Attack this turn.,,,,,,,,,,,,
CFM_609,NEUTRAL,MINION,Fel Orc Soulfiend,GANGS,"At the start of your turn, deal 2 damage to this minion.",3.0,3.0,7.0,EPIC,1.0,"""Doc says the persistent burning sensation in my soul is probably just an ulcer.""",,,,,,
BRMA12_5H,NEUTRAL,SPELL,Brood Affliction: Blue,BRM,"While this is in your hand, Chromaggus' spells cost (3) less.",3.0,,,,,,,,,,,
BRMA12_2,NEUTRAL,HERO_POWER,Brood Affliction,BRM,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand.",0.0,,,,,,,,,,,
LOE_026,PALADIN,SPELL,Anyfin Can Happen,LOE,Summon 7 Murlocs that died this game.,10.0,,,RARE,1.0,Theme song by Ellie Goldfin and Blagghghlrlrl Harris.,,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,,
