card_id,action,cost
CFM_067,CRAFTING_GOLDEN,400
CFM_067,DISENCHANT_NORMAL,5
CFM_067,DISENCHANT_GOLDEN,50
GVG_116,CRAFTING_NORMAL,1600
GVG_116,CRAFTING_GOLDEN,3200
GVG_116,DISENCHANT_NORMAL,400
GVG_116,DISENCHANT_GOLDEN,1600
CFM_606,CRAFTING_NORMAL,400
CFM_606,CRAFTING_GOLDEN,1600
CFM_606,DISENCHANT_NORMAL,100
CFM_606,DISENCHANT_GOLDEN,400
LOE_039,CRAFTING_NORMAL,40
LOE_039,CRAFTING_GOLDEN,400
LOE_039,DISENCHANT_NORMAL,5
LOE_039,DISENCHANT_GOLDEN,50
BRMA14_5H,CRAFTING_NORMAL,1600
BRMA14_5H,CRAFTING_GOLDEN,3200
BRMA14_5H,DISENCHANT_NORMAL,400
BRMA14_5H,DISENCHANT_GOLDEN,1600
EX1_131,CRAFTING_NORMAL,40
EX1_131,CRAFTING_GOLDEN,400
EX1_131,DISENCHANT_NORMAL,5
EX1_131,DISENCHANT_GOLDEN,50
BRMA14_9,CRAFTING_NORMAL,1600
BRMA14_9,CRAFTING_GOLDEN,3200
BRMA14_9,DISENCHANT_NORMAL,400
BRMA14_9,DISENCHANT_GOLDEN,1600
OG_301,CRAFTING_NORMAL,100
OG_301,CRAFTING_GOLDEN,800
OG_301,DISENCHANT_NORMAL,20
OG_301,DISENCHANT_GOLDEN,100
AT_027,CRAFTING_NORMAL,1600
AT_027,CRAFTING_GOLDEN,3200
AT_027,DISENCHANT_NORMAL,400
AT_027,DISENCHANT_GOLDEN,1600
NEW1_040,CRAFTING_NORMAL,1600
NEW1_040,CRAFTING_GOLDEN,3200
NEW1_040,DISENCHANT_NORMAL,400
NEW1_040,DISENCHANT_GOLDEN,1600
NEW1_027,CRAFTING_NORMAL,400
NEW1_027,CRAFTING_GOLDEN,1600
NEW1_027,DISENCHANT_NORMAL,100
NEW1_027,DISENCHANT_GOLDEN,400
GVG_086,CRAFTING_NORMAL,100
GVG_086,CRAFTING_GOLDEN,800
GVG_086,DISENCHANT_NORMAL,20
GVG_086,DISENCHANT_GOLDEN,100
OG_202a,CRAFTING_NORMAL,100
OG_202a,CRAFTING_GOLDEN,800
OG_202a,DISENCHANT_NORMAL,20
OG_202a,DISENCHANT_GOLDEN,100
CFM_324,CRAFTING_NORMAL,1600
CFM_324,CRAFTING_GOLDEN,3200
CFM_324,DISENCHANT_NORMAL,400
CFM_324,DISENCHANT_GOLDEN,1600
AT_046,CRAFTING_NORMAL,40
AT_046,CRAFTING_GOLDEN,400
AT_046,DISENCHANT_NORMAL,5
AT_046,DISENCHANT_GOLDEN,50
EX1_001,CRAFTING_NORMAL,100
EX1_001,CRAFTING_GOLDEN,800
EX1_001,DISENCHANT_NORMAL,20
EX1_001,DISENCHANT_GOLDEN,100
EX1_164,CRAFTING_NORMAL,100
EX1_164,CRAFTING_GOLDEN,800
EX1_164,DISENCHANT_NORMAL,20
EX1_164,DISENCHANT_GOLDEN,100
tt_004,CRAFTING_NORMAL,40
tt_004,CRAFTING_GOLDEN,400
tt_004,DISENCHANT_NORMAL,5
tt_004,DISENCHANT_GOLDEN,50
OG_216,CRAFTING_NORMAL,100
OG_216,CRAFTING_GOLDEN,800
OG_216,DISENCHANT_NORMAL,20
OG_216,DISENCHANT_GOLDEN,100
EX1_317t,CRAFTING_NORMAL,40
EX1_317t,CRAFTING_GOLDEN,400
EX1_317t,DISENCHANT_NORMAL,5
EX1_317t,DISENCHANT_GOLDEN,50
BRMA14_9H,CRAFTING_NORMAL,1600
BRMA14_9H,CRAFTING_GOLDEN,3200
BRMA14_9H,DISENCHANT_NORMAL,400
BRMA14_9H,DISENCHANT_GOLDEN,1600
EX1_554t,CRAFTING_NORMAL,40
EX1_554t,CRAFTING_GOLDEN,400
EX1_554t,DISENCHANT_NORMAL,5
EX1_554t,DISENCHANT_GOLDEN,50
GVG_067,CRAFTING_NORMAL,40
GVG_067,CRAFTING_GOLDEN,400
GVG_067,DISENCHANT_NORMAL,5
GVG_067,DISENCHANT_GOLDEN,50
LOE_022,CRAFTING_NORMAL,40
LOE_022,CRAFTING_GOLDEN,400
LOE_022,DISENCHANT_NORMAL,5
LOE_022,DISENCHANT_GOLDEN,50
CFM_806,CRAFTING_NORMAL,1600
CFM_806,CRAFTING_GOLDEN,3200
CFM_806,DISENCHANT_NORMAL,400
CFM_806,DISENCHANT_GOLDEN,1600
GVG_096,CRAFTING_NORMAL,40
GVG_096,CRAFTING_GOLDEN,400
GVG_096,DISENCHANT_NORMAL,5
GVG_096,DISENCHANT_GOLDEN,50
KAR_077,CRAFTING_NORMAL,40
KAR_077,CRAFTING_GOLDEN,400
KAR_077,DISENCHANT_NORMAL,5
KAR_077,DISENCHANT_GOLDEN,50
OG_147,CRAFTING_NORMAL,100
OG_147,CRAFTING_GOLDEN,800
OG_147,DISENCHANT_NORMAL,20
OG_147,DISENCHANT_GOLDEN,100
KAR_006,CRAFTING_NORMAL,40
KAR_006,CRAFTING_GOLDEN,400
KAR_006,DISENCHANT_NORMAL,5
KAR_006,DISENCHANT_GOLDEN,50
FP1_024,CRAFTING_NORMAL,40
FP1_024,CRAFTING_GOLDEN,400
FP1_024,DISENCHANT_NORMAL,5
FP1_024,DISENCHANT_GOLDEN,50
OG_070,CRAFTING_NORMAL,40
OG_070,CRAFTING_GOLDEN,400
OG_070,DISENCHANT_NORMAL,5
OG_070,DISENCHANT_GOLDEN,50
EX1_057,CRAFTING_NORMAL,40
EX1_057,CRAFTING_GOLDEN,400
EX1_057,DISENCHANT_NORMAL,5
EX1_057,DISENCHANT_GOLDEN,50
FP1_003,CRAFTING_NORMAL,400
FP1_003,CRAFTING_GOLDEN,1600
FP1_003,DISENCHANT_NORMAL,100
FP1_003,DISENCHANT_GOLDEN,400
OG_047,CRAFTING_NORMAL,40
OG_047,CRAFTING_GOLDEN,400
OG_047,DISENCHANT_NORMAL,5
OG_047,DISENCHANT_GOLDEN,50
LOE_104,CRAFTING_NORMAL,40
LOE_104,CRAFTING_GOLDEN,400
LOE_104,DISENCHANT_NORMAL,5
LOE_104,DISENCHANT_GOLDEN,50
OG_173,CRAFTING_NORMAL,400
OG_173,CRAFTING_GOLDEN,1600
OG_173,DISENCHANT_NORMAL,100
OG_173,DISENCHANT_GOLDEN,400
OG_109,CRAFTING_NORMAL,100
OG_109,CRAFTING_GOLDEN,800
OG_109,DISENCHANT_NORMAL,20
OG_109,DISENCHANT_GOLDEN,100
EX1_621,CRAFTING_NORMAL,40
EX1_621,CRAFTING_GOLDEN,400
EX1_621,DISENCHANT_NORMAL,5
EX1_621,DISENCHANT_GOLDEN,50
AT_063,CRAFTING_NORMAL,1600
AT_063,CRAFTING_GOLDEN,3200
AT_063,DISENCHANT_NORMAL,400
AT_063,DISENCHANT_GOLDEN,1600
GVG_108,CRAFTING_NORMAL,400
GVG_108,CRAFTING_GOLDEN,1600
GVG_108,DISENCHANT_NORMAL,100
GVG_108,DISENCHANT_GOLDEN,400
AT_124,CRAFTING_NORMAL,1600
AT_124,CRAFTING_GOLDEN,3200
AT_124,DISENCHANT_NORMAL,400
AT_124,DISENCHANT_GOLDEN,1600
AT_042,CRAFTING_NORMAL,40
AT_042,CRAFTING_GOLDEN,400
AT_042,DISENCHANT_NORMAL,5
AT_042,DISENCHANT_GOLDEN,50
LOE_010,CRAFTING_NORMAL,40
LOE_010,CRAFTING_GOLDEN,400
LOE_010,DISENCHANT_NORMAL,5
LOE_010,DISENCHANT_GOLDEN,50
EX1_408,CRAFTING_NORMAL,100
EX1_408,CRAFTING_GOLDEN,800
EX1_408,DISENCHANT_NORMAL,20
EX1_408,DISENCHANT_GOLDEN,100
EX1_384,CRAFTING_NORMAL,400
EX1_384,CRAFTING_GOLDEN,1600
EX1_384,DISENCHANT_NORMAL,100
EX1_384,DISENCHANT_GOLDEN,400
BRMA14_7,CRAFTING_NORMAL,1600
BRMA14_7,CRAFTING_GOLDEN,3200
BRMA14_7,DISENCHANT_NORMAL,400
BRMA14_7,DISENCHANT_GOLDEN,1600
CS2_053,CRAFTING_NORMAL,400
CS2_053,CRAFTING_GOLDEN,1600
CS2_053,DISENCHANT_NORMAL,100
CS2_053,DISENCHANT_GOLDEN,400
BRM_030,CRAFTING_NORMAL,1600
BRM_030,CRAFTING_GOLDEN,3200
BRM_030,DISENCHANT_NORMAL,400
BRM_030,DISENCHANT_GOLDEN,1600
EX1_323,CRAFTING_NORMAL,1600
EX1_323,CRAFTING_GOLDEN,3200
EX1_323,DISENCHANT_NORMAL,400
EX1_323,DISENCHANT_GOLDEN,1600
CFM_816,CRAFTING_NORMAL,100
CFM_816,CRAFTING_GOLDEN,800
CFM_816,DISENCHANT_NORMAL,20
CFM_816,DISENCHANT_GOLDEN,100
CFM_660,CRAFTING_NORMAL,400
CFM_660,CRAFTING_GOLDEN,1600
CFM_660,DISENCHANT_NORMAL,100
CFM_660,DISENCHANT_GOLDEN,400
OG_317,CRAFTING_NORMAL,1600
OG_317,CRAFTING_GOLDEN,3200
OG_317,DISENCHANT_NORMAL,400
OG_317,DISENCHANT_GOLDEN,1600
EX1_304,CRAFTING_NORMAL,100
EX1_304,CRAFTING_GOLDEN,800
EX1_304,DISENCHANT_NORMAL,20
EX1_304,DISENCHANT_GOLDEN,100
EX1_584,CRAFTING_NORMAL,100
EX1_584,CRAFTING_GOLDEN,800
EX1_584,DISENCHANT_NORMAL,20
EX1_584,DISENCHANT_GOLDEN,100
LOEA10_3,CRAFTING_NORMAL,40
LOEA10_3,CRAFTING_GOLDEN,400
LOEA10_3,DISENCHANT_NORMAL,5
LOEA10_3,DISENCHANT_GOLDEN,50
GVG_123,CRAFTING_NORMAL,100
GVG_123,CRAFTING_GOLDEN,800
GVG_123,DISENCHANT_NORMAL,20
GVG_123,DISENCHANT_GOLDEN,100
BRMA14_7H,CRAFTING_NORMAL,1600
BRMA14_7H,CRAFTING_GOLDEN,3200
BRMA14_7H,DISENCHANT_NORMAL,400
BRMA14_7H,DISENCHANT_GOLDEN,1600
TB_OG_027,CRAFTING_NORMAL,100
TB_OG_027,CRAFTING_GOLDEN,800
TB_OG_027,DISENCHANT_NORMAL,20
TB_OG_027,DISENCHANT_GOLDEN,100
LOE_023,CRAFTING_NORMAL,40
LOE_023,CRAFTING_GOLDEN,400
LOE_023,DISENCHANT_NORMAL,5
LOE_023,DISENCHANT_GOLDEN,50
CS2_104,CRAFTING_NORMAL,40
CS2_104,CRAFTING_GOLDEN,400
CS2_104,DISENCHANT_NORMAL,5
CS2_104,DISENCHANT_GOLDEN,50
GVG_020,CRAFTING_NORMAL,100
GVG_020,CRAFTING_GOLDEN,800
GVG_020,DISENCHANT_NORMAL,20
GVG_020,DISENCHANT_GOLDEN,100
NEW1_020,CRAFTING_NORMAL,100
NEW1_020,CRAFTING_GOLDEN,800
NEW1_020,DISENCHANT_NORMAL,20
NEW1_020,DISENCHANT_GOLDEN,100
EX1_158,CRAFTING_NORMAL,40
EX1_158,CRAFTING_GOLDEN,400
EX1_158,DISENCHANT_NORMAL,5
EX1_158,DISENCHANT_GOLDEN,50
CFM_621,CRAFTING_NORMAL,1600
CFM_621,CRAFTING_GOLDEN,3200
CFM_621,DISENCHANT_NORMAL,400
CFM_621,DISENCHANT_GOLDEN,1600
CS2_073,CRAFTING_NORMAL,40
CS2_073,CRAFTING_GOLDEN,400
CS2_073,DISENCHANT_NORMAL,5
CS2_073,DISENCHANT_GOLDEN,50
GVG_005,CRAFTING_NORMAL,400
GVG_005,CRAFTING_GOLDEN,1600
GVG_005,DISENCHANT_NORMAL,100
GVG_005,DISENCHANT_GOLDEN,400
AT_106,CRAFTING_NORMAL,100
AT_106,CRAFTING_GOLDEN,800
AT_106,DISENCHANT_NORMAL,20
AT_106,DISENCHANT_GOLDEN,100
EX1_095,CRAFTING_NORMAL,100
EX1_095,CRAFTING_GOLDEN,800
EX1_095,DISENCHANT_NORMAL,20
EX1_095,DISENCHANT_GOLDEN,100
CFM_790,CRAFTING_NORMAL,400
CFM_790,CRAFTING_GOLDEN,1600
CFM_790,DISENCHANT_NORMAL,100
CFM_790,DISENCHANT_GOLDEN,400
EX1_554,CRAFTING_NORMAL,400
EX1_554,CRAFTING_GOLDEN,1600
EX1_554,DISENCHANT_NORMAL,100
EX1_554,DISENCHANT_GOLDEN,400
EX1_249,CRAFTING_NORMAL,1600
EX1_249,CRAFTING_GOLDEN,3200
EX1_249,DISENCHANT_NORMAL,400
EX1_249,DISENCHANT_GOLDEN,1600
GVG_098,CRAFTING_NORMAL,40
GVG_098,CRAFTING_GOLDEN,400
GVG_098,DISENCHANT_NORMAL,5
GVG_098,DISENCHANT_GOLDEN,50
GVG_084,CRAFTING_NORMAL,40
GVG_084,CRAFTING_GOLDEN,400
GVG_084,DISENCHANT_NORMAL,5
GVG_084,DISENCHANT_GOLDEN,50
OG_320,CRAFTING_NORMAL,100
OG_320,CRAFTING_GOLDEN,800
OG_320,DISENCHANT_NORMAL,20
OG_320,DISENCHANT_GOLDEN,100
EX1_543,CRAFTING_NORMAL,1600
EX1_543,CRAFTING_GOLDEN,3200
EX1_543,DISENCHANT_NORMAL,400
EX1_543,DISENCHANT_GOLDEN,1600
AT_086,CRAFTING_NORMAL,100
AT_086,CRAFTING_GOLDEN,800
AT_086,DISENCHANT_NORMAL,20
AT_086,DISENCHANT_GOLDEN,100
AT_056,CRAFTING_NORMAL,100
AT_056,CRAFTING_GOLDEN,800
AT_056,DISENCHANT_NORMAL,20
AT_056,DISENCHANT_GOLDEN,100
OG_042,CRAFTING_NORMAL,1600
OG_042,CRAFTING_GOLDEN,3200
OG_042,DISENCHANT_NORMAL,400
OG_042,DISENCHANT_GOLDEN,1600
AT_040,CRAFTING_NORMAL,40
AT_040,CRAFTING_GOLDEN,400
AT_040,DISENCHANT_NORMAL,5
AT_040,DISENCHANT_GOLDEN,50
EX1_626,CRAFTING_NORMAL,100
EX1_626,CRAFTING_GOLDEN,800
EX1_626,DISENCHANT_NORMAL,20
EX1_626,DISENCHANT_GOLDEN,100
CFM_807,CRAFTING_NORMAL,1600
CFM_807,CRAFTING_GOLDEN,3200
CFM_807,DISENCHANT_NORMAL,400
CFM_807,DISENCHANT_GOLDEN,1600
OG_195a,CRAFTING_NORMAL,400
OG_195a,CRAFTING_GOLDEN,1600
OG_195a,DISENCHANT_NORMAL,100
OG_195a,DISENCHANT_GOLDEN,400
AT_004,CRAFTING_NORMAL,400
AT_004,CRAFTING_GOLDEN,1600
AT_004,DISENCHANT_NORMAL,100
AT_004,DISENCHANT_GOLDEN,400
CFM_342,CRAFTING_NORMAL,400
CFM_342,CRAFTING_GOLDEN,1600
CFM_342,DISENCHANT_NORMAL,100
CFM_342,DISENCHANT_GOLDEN,400
OG_118,CRAFTING_NORMAL,400
OG_118,CRAFTING_GOLDEN,1600
OG_118,DISENCHANT_NORMAL,100
OG_118,DISENCHANT_GOLDEN,400
GVG_114,CRAFTING_NORMAL,1600
GVG_114,CRAFTING_GOLDEN,3200
GVG_114,DISENCHANT_NORMAL,400
GVG_114,DISENCHANT_GOLDEN,1600
BRM_029,CRAFTING_NORMAL,1600
BRM_029,CRAFTING_GOLDEN,3200
BRM_029,DISENCHANT_NORMAL,400
BRM_029,DISENCHANT_GOLDEN,1600
AT_123,CRAFTING_NORMAL,1600
AT_123,CRAFTING_GOLDEN,3200
AT_123,DISENCHANT_NORMAL,400
AT_123,DISENCHANT_GOLDEN,1600
GVG_109,CRAFTING_NORMAL,400
GVG_109,CRAFTING_GOLDEN,1600
GVG_109,DISENCHANT_NORMAL,100
GVG_109,DISENCHANT_GOLDEN,400
GVG_026,CRAFTING_NORMAL,400
GVG_026,CRAFTING_GOLDEN,1600
GVG_026,DISENCHANT_NORMAL,100
GVG_026,DISENCHANT_GOLDEN,400
CFM_687,CRAFTING_NORMAL,1600
CFM_687,CRAFTING_GOLDEN,3200
CFM_687,DISENCHANT_NORMAL,400
CFM_687,DISENCHANT_GOLDEN,1600
GVG_049,CRAFTING_NORMAL,1600
GVG_049,CRAFTING_GOLDEN,3200
GVG_049,DISENCHANT_NORMAL,400
GVG_049,DISENCHANT_GOLDEN,1600
FP1_014,CRAFTING_NORMAL,1600
FP1_014,CRAFTING_GOLDEN,3200
FP1_014,DISENCHANT_NORMAL,400
FP1_014,DISENCHANT_GOLDEN,1600
OG_142,CRAFTING_NORMAL,40
OG_142,CRAFTING_GOLDEN,400
OG_142,DISENCHANT_NORMAL,5
OG_142,DISENCHANT_GOLDEN,50
CFM_662,CRAFTING_NORMAL,400
CFM_662,CRAFTING_GOLDEN,1600
CFM_662,DISENCHANT_NORMAL,100
CFM_662,DISENCHANT_GOLDEN,400
OG_229,CRAFTING_NORMAL,1600
OG_229,CRAFTING_GOLDEN,3200
OG_229,DISENCHANT_NORMAL,400
OG_229,DISENCHANT_GOLDEN,1600
FP1_026,CRAFTING_NORMAL,40
FP1_026,CRAFTING_GOLDEN,400
FP1_026,DISENCHANT_NORMAL,5
FP1_026,DISENCHANT_GOLDEN,50
CFM_636,CRAFTING_NORMAL,40
CFM_636,CRAFTING_GOLDEN,400
CFM_636,DISENCHANT_NORMAL,5
CFM_636,DISENCHANT_GOLDEN,50
AT_102,CRAFTING_NORMAL,40
AT_102,CRAFTING_GOLDEN,400
AT_102,DISENCHANT_NORMAL,5
AT_102,DISENCHANT_GOLDEN,50
BRM_022t,CRAFTING_NORMAL,40
BRM_022t,CRAFTING_GOLDEN,400
BRM_022t,DISENCHANT_NORMAL,5
BRM_022t,DISENCHANT_GOLDEN,50
EX1_617,CRAFTING_NORMAL,40
EX1_617,CRAFTING_GOLDEN,400
EX1_617,DISENCHANT_NORMAL,5
EX1_617,DISENCHANT_GOLDEN,50
OG_292,CRAFTING_NORMAL,100
OG_292,CRAFTING_GOLDEN,800
OG_292,DISENCHANT_NORMAL,20
OG_292,DISENCHANT_GOLDEN,100
EX1_049,CRAFTING_NORMAL,40
EX1_049,CRAFTING_GOLDEN,400
EX1_049,DISENCHANT_NORMAL,5
EX1_049,DISENCHANT_GOLDEN,50
LOEA10_5H,CRAFTING_NORMAL,40
LOEA10_5H,CRAFTING_GOLDEN,400
LOEA10_5H,DISENCHANT_NORMAL,5
LOEA10_5H,DISENCHANT_GOLDEN,50
GVG_089,CRAFTING_NORMAL,100
GVG_089,CRAFTING_GOLDEN,800
GVG_089,DISENCHANT_NORMAL,20
GVG_089,DISENCHANT_GOLDEN,100
EX1_392,CRAFTING_NORMAL,40
EX1_392,CRAFTING_GOLDEN,400
EX1_392,DISENCHANT_NORMAL,5
EX1_392,DISENCHANT_GOLDEN,50
AT_037,CRAFTING_NORMAL,40
AT_037,CRAFTING_GOLDEN,400
AT_037,DISENCHANT_NORMAL,5
AT_037,DISENCHANT_GOLDEN,50
AT_099,CRAFTING_NORMAL,400
AT_099,CRAFTING_GOLDEN,1600
AT_099,DISENCHANT_NORMAL,100
AT_099,DISENCHANT_GOLDEN,400
OG_319,CRAFTING_NORMAL,1600
OG_319,CRAFTING_GOLDEN,3200
OG_319,DISENCHANT_NORMAL,400
OG_319,DISENCHANT_GOLDEN,1600
GVG_119,CRAFTING_NORMAL,1600
GVG_119,CRAFTING_GOLDEN,3200
GVG_119,DISENCHANT_NORMAL,400
GVG_119,DISENCHANT_GOLDEN,1600
GVG_042,CRAFTING_NORMAL,1600
GVG_042,CRAFTING_GOLDEN,3200
GVG_042,DISENCHANT_NORMAL,400
GVG_042,DISENCHANT_GOLDEN,1600
KAR_712,CRAFTING_NORMAL,40
KAR_712,CRAFTING_GOLDEN,400
KAR_712,DISENCHANT_NORMAL,5
KAR_712,DISENCHANT_GOLDEN,50
GVG_087,CRAFTING_NORMAL,400
GVG_087,CRAFTING_GOLDEN,1600
GVG_087,DISENCHANT_NORMAL,100
GVG_087,DISENCHANT_GOLDEN,400
BRMA14_5,CRAFTING_NORMAL,1600
BRMA14_5,CRAFTING_GOLDEN,3200
BRMA14_5,DISENCHANT_NORMAL,400
BRMA14_5,DISENCHANT_GOLDEN,1600
GVG_028,CRAFTING_NORMAL,1600
GVG_028,CRAFTING_GOLDEN,3200
GVG_028,DISENCHANT_NORMAL,400
GVG_028,DISENCHANT_GOLDEN,1600
EX1_tk11,CRAFTING_NORMAL,100
EX1_tk11,CRAFTING_GOLDEN,800
EX1_tk11,DISENCHANT_NORMAL,20
EX1_tk11,DISENCHANT_GOLDEN,100
LOE_105,CRAFTING_NORMAL,100
LOE_105,CRAFTING_GOLDEN,800
LOE_105,DISENCHANT_NORMAL,20
LOE_105,DISENCHANT_GOLDEN,100
KAR_021,CRAFTING_NORMAL,40
KAR_021,CRAFTING_GOLDEN,400
KAR_021,DISENCHANT_NORMAL,5
KAR_021,DISENCHANT_GOLDEN,50
EX1_390,CRAFTING_NORMAL,40
EX1_390,CRAFTING_GOLDEN,400
EX1_390,DISENCHANT_NORMAL,5
EX1_390,DISENCHANT_GOLDEN,50
BRM_033,CRAFTING_NORMAL,40
BRM_033,CRAFTING_GOLDEN,400
BRM_033,DISENCHANT_NORMAL,5
BRM_033,DISENCHANT_GOLDEN,50
CFM_631,CRAFTING_NORMAL,400
CFM_631,CRAFTING_GOLDEN,1600
CFM_631,DISENCHANT_NORMAL,100
CFM_631,DISENCHANT_GOLDEN,400
EX1_017,CRAFTING_NORMAL,40
EX1_017,CRAFTING_GOLDEN,400
EX1_017,DISENCHANT_NORMAL,5
EX1_017,DISENCHANT_GOLDEN,50
KAR_089,CRAFTING_NORMAL,40
KAR_089,CRAFTING_GOLDEN,400
KAR_089,DISENCHANT_NORMAL,5
KAR_089,DISENCHANT_GOLDEN,50
LOE_018,CRAFTING_NORMAL,40
LOE_018,CRAFTING_GOLDEN,400
LOE_018,DISENCHANT_NORMAL,5
LOE_018,DISENCHANT_GOLDEN,50
NAX9_03H,CRAFTING_NORMAL,1600
NAX9_03H,CRAFTING_GOLDEN,3200
NAX9_03H,DISENCHANT_NORMAL,400
NAX9_03H,DISENCHANT_GOLDEN,1600
OG_267,CRAFTING_NORMAL,40
OG_267,CRAFTING_GOLDEN,400
OG_267,DISENCHANT_NORMAL,5
OG_267,DISENCHANT_GOLDEN,50
CFM_707,CRAFTING_NORMAL,40
CFM_707,CRAFTING_GOLDEN,400
CFM_707,DISENCHANT_NORMAL,5
CFM_707,DISENCHANT_GOLDEN,50
KAR_005,CRAFTING_NORMAL,40
KAR_005,CRAFTING_GOLDEN,400
KAR_005,DISENCHANT_NORMAL,5
KAR_005,DISENCHANT_GOLDEN,50
EX1_332,CRAFTING_NORMAL,40
EX1_332,CRAFTING_GOLDEN,400
EX1_332,DISENCHANT_NORMAL,5
EX1_332,DISENCHANT_GOLDEN,50
OG_113,CRAFTING_NORMAL,40
OG_113,CRAFTING_GOLDEN,400
OG_113,DISENCHANT_NORMAL,5
OG_113,DISENCHANT_GOLDEN,50
CFM_811,CRAFTING_NORMAL,400
CFM_811,CRAFTING_GOLDEN,1600
CFM_811,DISENCHANT_NORMAL,100
CFM_811,DISENCHANT_GOLDEN,400
GVG_025,CRAFTING_NORMAL,100
GVG_025,CRAFTING_GOLDEN,800
GVG_025,DISENCHANT_NORMAL,20
GVG_025,DISENCHANT_GOLDEN,100
CS1_069,CRAFTING_NORMAL,40
CS1_069,CRAFTING_GOLDEN,400
CS1_069,DISENCHANT_NORMAL,5
CS1_069,DISENCHANT_GOLDEN,50
NEW1_012,CRAFTING_NORMAL,40
NEW1_012,CRAFTING_GOLDEN,400
NEW1_012,DISENCHANT_NORMAL,5
NEW1_012,DISENCHANT_GOLDEN,50
CFM_647,CRAFTING_NORMAL,40
CFM_647,CRAFTING_GOLDEN,400
CFM_647,DISENCHANT_NORMAL,5
CFM_647,DISENCHANT_GOLDEN,50
OG_310,CRAFTING_NORMAL,100
OG_310,CRAFTING_GOLDEN,800
OG_310,DISENCHANT_NORMAL,20
OG_310,DISENCHANT_GOLDEN,100
GVG_004,CRAFTING_NORMAL,100
GVG_004,CRAFTING_GOLDEN,800
GVG_004,DISENCHANT_NORMAL,20
GVG_004,DISENCHANT_GOLDEN,100
FP1_023,CRAFTING_NORMAL,40
FP1_023,CRAFTING_GOLDEN,400
FP1_023,DISENCHANT_NORMAL,5
FP1_023,DISENCHANT_GOLDEN,50
EX1_294,CRAFTING_NORMAL,40
EX1_294,CRAFTING_GOLDEN,400
EX1_294,DISENCHANT_NORMAL,5
EX1_294,DISENCHANT_GOLDEN,50
CS2_181,CRAFTING_NORMAL,100
CS2_181,CRAFTING_GOLDEN,800
CS2_181,DISENCHANT_NORMAL,20
CS2_181,DISENCHANT_GOLDEN,100
LOEA16_21,CRAFTING_NORMAL,1600
LOEA16_21,CRAFTING_GOLDEN,3200
LOEA16_21,DISENCHANT_NORMAL,400
LOEA16_21,DISENCHANT_GOLDEN,1600
OG_303,CRAFTING_NORMAL,100
OG_303,CRAFTING_GOLDEN,800
OG_303,DISENCHANT_NORMAL,20
OG_303,DISENCHANT_GOLDEN,100
CFM_637,CRAFTING_NORMAL,1600
CFM_637,CRAFTING_GOLDEN,3200
CFM_637,DISENCHANT_NORMAL,400
CFM_637,DISENCHANT_GOLDEN,1600
CFM_316,CRAFTING_NORMAL,400
CFM_316,CRAFTING_GOLDEN,1600
CFM_316,DISENCHANT_NORMAL,100
CFM_316,DISENCHANT_GOLDEN,400
NAX9_03,CRAFTING_NORMAL,1600
NAX9_03,CRAFTING_GOLDEN,3200
NAX9_03,DISENCHANT_NORMAL,400
NAX9_03,DISENCHANT_GOLDEN,1600
CS2_221,CRAFTING_NORMAL,40
CS2_221,CRAFTING_GOLDEN,400
CS2_221,DISENCHANT_NORMAL,5
CS2_221,DISENCHANT_GOLDEN,50
EX1_575,CRAFTING_NORMAL,100
EX1_575,CRAFTING_GOLDEN,800
EX1_575,DISENCHANT_NORMAL,20
EX1_575,DISENCHANT_GOLDEN,100
KAR_013,CRAFTING_NORMAL,40
KAR_013,CRAFTING_GOLDEN,400
KAR_013,DISENCHANT_NORMAL,5
KAR_013,DISENCHANT_GOLDEN,50
OG_033,CRAFTING_NORMAL,400
OG_033,CRAFTING_GOLDEN,1600
OG_033,DISENCHANT_NORMAL,100
OG_033,DISENCHANT_GOLDEN,400
EX1_334,CRAFTING_NORMAL,100
EX1_334,CRAFTING_GOLDEN,800
EX1_334,DISENCHANT_NORMAL,20
EX1_334,DISENCHANT_GOLDEN,100
CFM_021,CRAFTING_NORMAL,40
CFM_021,CRAFTING_GOLDEN,400
CFM_021,DISENCHANT_NORMAL,5
CFM_021,DISENCHANT_GOLDEN,50
BRMA09_5t,CRAFTING_NORMAL,1600
BRMA09_5t,CRAFTING_GOLDEN,3200
BRMA09_5t,DISENCHANT_NORMAL,400
BRMA09_5t,DISENCHANT_GOLDEN,1600
BRM_017,CRAFTING_NORMAL,100
BRM_017,CRAFTING_GOLDEN,800
BRM_017,DISENCHANT_NORMAL,20
BRM_017,DISENCHANT_GOLDEN,100
EX1_160t,CRAFTING_NORMAL,40
EX1_160t,CRAFTING_GOLDEN,400
EX1_160t,DISENCHANT_NORMAL,5
EX1_160t,DISENCHANT_GOLDEN,50
OG_282,CRAFTING_NORMAL,400
OG_282,CRAFTING_GOLDEN,1600
OG_282,DISENCHANT_NORMAL,100
OG_282,DISENCHANT_GOLDEN,400
OG_314,CRAFTING_NORMAL,100
OG_314,CRAFTING_GOLDEN,800
OG_314,DISENCHANT_NORMAL,20
OG_314,DISENCHANT_GOLDEN,100
EX1_289,CRAFTING_NORMAL,40
EX1_289,CRAFTING_GOLDEN,400
EX1_289,DISENCHANT_NORMAL,5
EX1_289,DISENCHANT_GOLDEN,50
EX1_154,CRAFTING_NORMAL,40
EX1_154,CRAFTING_GOLDEN,400
